Column1,postcode,address,lon,lat
2297,5434,"South Australia 5434, Australia",138.558749,-31.701689
2298,5451,"Undalya SA 5451, Australia",138.6589406,-34.039841
2299,5680,"South Australia 5680, Australia",134.3236557,-32.2048282
2300,3267,"Scotts Creek VIC 3267, Australia",143.0781416,-38.467729
2301,5520,"Bumbunga SA 5520, Australia",138.1995591,-33.8326543
2302,4314,"Australia 4314, B1712MIB Castelar, Buenos Aires, Argentina",-58.6394884,-34.6947096
2303,4675,"Australia 4675, B1712MJA Castelar, Buenos Aires, Argentina",-58.6408733,-34.6990791
2304,5471,"Gulnare SA 5471, Australia",138.4587382,-33.476513
2305,4480,"Eromanga QLD 4480, Australia",143.7369154,-26.7342767
2306,2482,"Koonyum Range NSW 2482, Australia",153.4154233,-28.5204603
2307,3527,"Towaninny South VIC 3527, Australia",143.2611514,-36.0005012
2308,2492,"Australia 2492, C1296ABD CABA, Argentina",-58.3827665,-34.6457881
2309,2839,"New South Wales 2839, Australia",146.741207,-29.4010291
2310,6216,"Unit 6216/570 Lygon St, Carlton VIC 3053, Australia",144.9692137,-37.7931343
2311,3512,"Panitya VIC 3512, Australia",141.095836,-35.1673606
2312,6770,"Western Australia 6770, Australia",127.9784585,-18.8198631
2313,831,"Australia 831, Solidaridad, Voluntad y Trabajo, 89317 Tampico, Tamps., Mexico",-97.8520254,22.3120129
2314,5412,"Woolshed Flat SA 5412, Australia",138.739224,-34.1465459
2315,6760,"Western Australia 6760, Australia",119.9740534,-21.0487557
2316,5195,"Australia 5195, B1712MJK Castelar, Buenos Aires, Argentina",-58.6422297,-34.703523
2317,4706,"Ogmore QLD 4706, Australia",149.7487272,-22.6263321
2318,3306,"3306 Australian Ct, West Palm Beach, FL 33407, USA",-80.0686651,26.7432012
2319,3164,"Australia 3164, Cdad. Autónoma de Buenos Aires, Argentina",-58.3911106,-34.6469059
2320,6638,"Western Australia 6638, Australia",118.1122679,-28.3404414
2321,3213,"Batesford VIC 3213, Australia",144.2811537,-37.9873525
2322,252,"252 Queen St, Brisbane City QLD 4000, Australia",153.0247378,-27.4703651
2323,3864,"Glenaladale VIC 3864, Australia",147.304453,-37.8199648
2324,4733,"Corfield QLD 4733, Australia",143.2180495,-22.1870756
2325,3886,"Newmerella VIC 3886, Australia",148.42875,-37.7514308
2326,2501,"Australia 2501, C1296ABE CABA, Argentina",-58.3828734,-34.6458149
2327,317,"317 Hooker Blvd, Broadbeach Waters QLD 4218, Australia",153.4292574,-28.0358949
2328,221,"221 Derrimut Rd, Werribee VIC 3029, Australia",144.6795892,-37.8762635
2329,5633,"Lock SA 5633, Australia",135.7900209,-33.5972924
2330,3494,"Colignan VIC 3494, Australia",141.8945505,-34.4480025
2331,5148,"Australia 5148, Castelar, Buenos Aires, Argentina",-58.6420749,-34.7030119
2332,4695,"Bracewell QLD 4695, Australia",150.9783868,-23.810368
2333,4719,"Camboon QLD 4719, Australia",150.1184797,-25.1114621
2334,6240,"Lowden WA 6240, Australia",115.9586253,-33.5434759
2335,2401,"Gravesend NSW 2401, Australia",150.3500838,-29.5555212
2336,5601,"Port Bonython SA 5601, Australia",137.5864964,-32.9317056
2337,3292,"Nelson VIC 3292, Australia",141.1198886,-38.0625136
2338,3069,"Australia 3069, Cdad. Autónoma de Buenos Aires, Argentina",-58.3908632,-34.6468944
2339,2855,"Australia 2855, C1296ABK CABA, Argentina",-58.3871966,-34.6467039
2340,6227,"Burekup WA 6227, Australia",115.816684,-33.3242404
2341,3393,"Lah VIC 3393, Australia",142.4039296,-36.2167744
2342,5306,"Wynarka SA 5306, Australia",139.7319925,-35.119745
2343,5415,"Stanley SA 5415, Australia",138.7794089,-33.9036859
2344,3662,"Puckapunyal VIC 3662, Australia",144.9171412,-36.9514451
2345,7360,"7360 Australia Way W, Clearwater, FL 33763, USA",-82.7397297,27.9967949
2346,3329,"Barunah Park VIC 3329, Australia",143.88892,-37.9976266
2347,3157,"Australia 3157, B1610ALS Ricardo Rojas, Buenos Aires, Argentina",-58.6862338,-34.4629066
2348,4063,"4063/19 Robina Town Centre Access, Robina QLD 4230, Australia",153.3854542,-28.0773585
2349,2721,"Quandialla NSW 2721, Australia",147.6892483,-34.0173794
2350,2803,"Crowther NSW 2803, Australia",148.5315297,-34.120537
2351,6407,"Watercarrin WA 6407, Australia",117.2205771,-31.5666837
2352,3423,"Jeparit VIC 3423, Australia",141.9791849,-36.134382
2353,6238,"6238 Australia Way W, Clearwater, FL 33763, USA",-82.7397378,27.9968556
2354,5690,"South Australia 5690, Australia",131.9196471,-30.1519003
2355,6954,"6954 Australia Way W, Clearwater, FL 33763, USA",-82.7397326,27.9968168
2356,241,"241 Hamilton Rd, Chermside QLD 4032, Australia",153.0326141,-27.384117
2357,2695,"Australia 2695, C1296ABG CABA, Argentina",-58.3848891,-34.6462945
2358,7726,"7726 Australia Way W, Clearwater, FL 33763, USA",-82.7397271,27.996775
2359,7001,"7001 Australia Dr, Lexington Park, MD 20653, USA",-76.4685804,38.258614
2360,3626,"3626 Australia Way W, Clearwater, FL 33763, USA",-82.7397565,27.9969971
2361,5652,"Wudinna SA 5652, Australia",135.4121561,-33.0665995
2362,6284,"Baudin WA 6284, Australia",115.3074646,-33.8652006
2363,3900,"Cobberas VIC 3900, Australia",147.8708157,-36.9009009
2364,5208,"5208 Australia Dr, Fayetteville, NC 28306, USA",-78.9547259,34.9864105
2365,6355,"Western Australia 6355, Australia",119.1390642,-33.0617524
2366,606,"Australia 606, Portales de Aragón, 25290 Saltillo, Coah., Mexico",-100.9662787,25.4501391
2367,3420,"Telopea Downs VIC 3420, Australia",141.095836,-36.0603124
2368,6214,"Coolup WA 6214, Australia",115.7811869,-32.7545745
2369,511,"511 Old Castle Hill Rd, Castle Hill NSW 2154, Australia",151.0067033,-33.7293708
2370,5462,"Blyth SA 5462, Australia",138.4587382,-33.8470065
2371,2270,"Australia 2270, San Luis, 21160 Mexicali, B.C., Mexico",-115.5135317,32.6396953
2372,6352,"Merilup WA 6352, Australia",118.1590786,-33.2656807
2373,2949,"Australia 2949, C1296 CABA, Argentina",-58.3884967,-34.646783
2374,4427,"Clifford QLD 4427, Australia",149.3841339,-26.6167701
2375,623,"Australia 623, B1752DTM Lomas del Mirador, Buenos Aires, Argentina",-58.5383942,-34.6734248
2376,4739,"Carmila QLD 4739, Australia",149.3339956,-21.8119895
2377,2734,"Tooranie NSW 2734, Australia",143.7803147,-35.1178199
2378,5472,"Georgetown SA 5472, Australia",138.4187846,-33.3859808
2379,2764,"Australia 2764, Popular Nacionalista, 21165 Mexicali, B.C., Mexico",-115.5206339,32.6397233
2380,5641,"South Australia 5641, Australia",136.1326778,-32.9883959
2381,6916,"51-53 Kewdale Road,, Welshpool WA 6106, Australia",115.8285591,-31.913351
2382,3395,"Kenmare VIC 3395, Australia",142.4039296,-35.9172982
2383,2817,"Australia 2817, C1296ABK CABA, Argentina",-58.3867573,-34.6466754
2384,3967,"Hedley VIC 3967, Australia",146.5392256,-38.6705951
2385,330,"Chancellery Building, Murdoch WA 6150, Australia",115.835741,-32.0659354
2386,6079,"Melaleuca WA 6079, Australia",115.9231471,-31.7507557
2387,5350,"Rosedale SA 5350, Australia",138.8347102,-34.5777151
2388,6468,"Kalannie WA 6468, Australia",117.2676116,-29.9848066
2389,5431,"South Australia 5431, Australia",138.6388879,-32.7105779
2390,6460,"Walyormouring WA 6460, Australia",116.8439147,-31.2289795
2391,5263,"Coonawarra SA 5263, Australia",140.8248263,-37.294215
2392,5710,"South Australia 5710, Australia",137.3706554,-32.7860621
2393,3576,"Durham Ox VIC 3576, Australia",143.9324048,-36.1415403
2394,5609,"Whyalla Jenkins SA 5609, Australia",137.7243139,-32.822392
2395,5340,"Murtho SA 5340, Australia",140.8872648,-34.1492214
2396,307,"Australia 307, Valle del Nogalar, 66484 San Nicolás de los Garza, N.L., Mexico",-100.2806237,25.7122843
2397,6444,"6444 Australia Way W, Clearwater, FL 33763, USA",-82.7397363,27.9968445
2398,6324,"Forest Hill WA 6324, Australia",117.6904167,-34.6140779
2399,7292,"Quamby Bend TAS 7292, Australia",146.9135998,-41.4768372
2400,262,"Australia 262, B1752DTF Lomas del Mirador, Buenos Aires, Argentina",-58.5352589,-34.6714115
2401,5117,"Angle Vale SA 5117, Australia",138.6539268,-34.6416029
2402,337,"Australia 337, B1752DTG Lomas del Mirador, Buenos Aires, Argentina",-58.5359169,-34.671832
2403,2524,"Australia 2524, C1296ABF CABA, Argentina",-58.3831162,-34.6458817
2404,4803,"Whitsundays QLD 4803, Australia",148.9521567,-20.3554219
2405,5243,"Oakbank SA 5243, Australia",138.8498018,-34.9746306
2406,3709,"Pine Mountain VIC 3709, Australia",147.6892483,-36.0696807
2407,263,"263 Australia St, Newtown NSW 2042, Australia",151.1782226,-33.8967957
2408,6513,"Gunyidi WA 6513, Australia",116.0886704,-30.1989775
2409,6532,"Western Australia 6532, Australia",114.7142918,-26.9468463
2410,7393,"7393 Australia Dr, Lexington Park, MD 20653, USA",-76.4685897,38.2586285
2411,4454,"Baffle West QLD 4454, Australia",148.1892921,-25.4338215
2412,7647,"7647 Australia Dr, Lexington Park, MD 20653, USA",-76.4685957,38.2586379
2413,5381,"Brady Creek SA 5381, Australia",139.0817124,-33.8956642
2414,5454,"Euromina SA 5454, Australia",138.598804,-33.4777612
2415,2899,"Australia 2899, Popular Nacionalista, 21165 Mexicali, B.C., Mexico",-115.5224985,32.6397378
2416,3834,"3834 Australia Way W, Clearwater, FL 33763, USA",-82.739755,27.9969858
2417,7113,"Franklin TAS 7113, Australia",146.9848853,-43.0925056
2418,7203,"7203 Australia Dr, Lexington Park, MD 20653, USA",-76.4685852,38.2586215
2419,6256,"Maranup WA 6256, Australia",116.1832068,-34.0649274
2420,6202,"6202 Australia Way W, Clearwater, FL 33763, USA",-82.739738,27.9968576
2421,402,"Australia 500-402, B1752DTJ Lomas del Mirador, Buenos Aires, Argentina",-58.5364469,-34.6721892
2422,6522,"Holmwood WA 6522, Australia",115.5681084,-29.1421485
2423,3541,"3541 Australia Dr, Lexington Park, MD 20653, USA",-76.4684988,38.2584858
2424,6126,"Keysbrook WA 6126, Australia",116.0295671,-32.4363721
2425,6518,"Eneabba WA 6518, Australia",115.3785719,-29.873483
2426,6516,"Jurien Bay WA 6516, Australia",115.1177654,-30.2938314
2427,3898,"Cassilis VIC 3898, Australia",147.5079912,-37.022052
2428,6963,"6963 Australia Dr, Lexington Park, MD 20653, USA",-76.4685795,38.2586126
2429,6383,"Mount Stirling WA 6383, Australia",117.4556388,-31.9754952
2430,2351,"Australia 2351, Simental, 21160 Mexicali, B.C., Mexico",-115.5146016,32.6397316
2431,6537,"Western Australia 6537, Australia",113.5728501,-25.732342
2432,4579,"Australia 4579, B1712MIE Castelar, Buenos Aires, Argentina",-58.6403489,-34.6974192
2433,3653,"3653 Australia Dr, Lexington Park, MD 20653, USA",-76.4685015,38.2584899
2434,506,"506/188 Pitt St, Sydney NSW 2000, Australia",151.20914,-33.8701176
2435,3581,"Lake Charm VIC 3581, Australia",143.8020236,-35.6026039
2436,6951,"6951 Australia Dr, Lexington Park, MD 20653, USA",-76.4685793,38.2586121
2437,5026,"Australia 5026, B1712MJJ Castelar, Buenos Aires, Argentina",-58.6417744,-34.7019918
2438,6218,"Yarloop WA 6218, Australia",115.8640062,-32.9571735
2439,2313,"Australia 2313, Cdad. Autónoma de Buenos Aires, Argentina",-58.3810202,-34.6453956
2440,3092,"Australia 3092, Cdad. Autónoma de Buenos Aires, Argentina",-58.3903372,-34.64687
2441,4222,"Southport QLD 4222, Australia",153.3807784,-27.9627982
2442,4410,"Jandowae QLD 4410, Australia",151.10998,-26.7813787
2443,489,"Australia 489, B1752DTI Lomas del Mirador, Buenos Aires, Argentina",-58.5372318,-34.672687
2444,5321,"Cadell SA 5321, Australia",139.7933279,-34.0848077
2445,6623,"Western Australia 6623, Australia",116.1359431,-29.1982083
2446,213,"213/23 St Quentin Ave, Claremont WA 6010, Australia",115.7796731,-31.9822591
2447,5180,"Australia 5180, Castelar, Buenos Aires, Argentina",-58.6421824,-34.7033667
2448,2788,"Australia 2788, Cdad. Autónoma de Buenos Aires, Argentina",-58.386224,-34.6466159
2449,2182,"Australia 2182, Conchalí, Región Metropolitana, Chile",-70.6770854,-33.3924917
2450,3353,"3353 Australia Dr, Lexington Park, MD 20653, USA",-76.4684944,38.2584788
2451,6753,"Western Australia 6753, Australia",119.7889248,-22.9798905
2452,312,"312/312 Roghan Rd, Taigum QLD 4018, Australia",153.0426637,-27.342159
2453,5640,"Jamieson SA 5640, Australia",136.400872,-33.5787333
2454,4890,"Howitt QLD 4890, Australia",141.1794546,-17.5123583
2455,5991,"5991 Australia Dr, Lexington Park, MD 20653, USA",-76.4685566,38.2585766
2456,4204,"4204 Australia Way W, Clearwater, FL 33763, USA",-82.7397524,27.9969658
2457,5346,"Cobdogla SA 5346, Australia",140.4153139,-34.2374624
2458,211,"211 Heaths Rd, Werribee VIC 3029, Australia",144.6786352,-37.8761633
2459,4315,"Australia 4315, B1712MIA Castelar, Buenos Aires, Argentina",-58.6394961,-34.694735
2460,3692,"3692 Australia Way W, Clearwater, FL 33763, USA",-82.7397561,27.9969935
2461,7766,"7766 Australia Way W, Clearwater, FL 33763, USA",-82.7397268,27.9967729
2462,6161,"Rottnest Island WA 6161, Australia",115.5148137,-32.0035186
2463,6431,"Western Australia 6431, Australia",125.5657862,-29.5392065
2464,2678,"Charles Sturt University NSW 2678, Australia",147.3581255,-35.0612323
2465,5550,"South Hummocks SA 5550, Australia",138.1995591,-34.2009379
2466,6323,"Kendenup WA 6323, Australia",117.5730639,-34.458602
2467,6642,"Western Australia 6642, Australia",119.0459927,-25.2069933
2468,7468,"Strahan TAS 7468, Australia",145.4170575,-42.1828342
2469,2496,"Australia 2496, C1296ABD CABA, Argentina",-58.3828091,-34.6457987
2470,5149,"Australia 5149, B1712MJK Castelar, Buenos Aires, Argentina",-58.6420782,-34.703023
2471,3399,"3399 Australian Cir, Winter Park, FL 32792, USA",-81.3032254,28.615292
2472,2310,"Australia 2310, Conchalí, Región Metropolitana, Chile",-70.6790696,-33.393335
2473,3853,"3853 Australia Dr, Lexington Park, MD 20653, USA",-76.4685062,38.2584973
2474,504,"Australia 504, B1752DTL Lomas del Mirador, Buenos Aires, Argentina",-58.5374692,-34.6728371
2475,4585,"Australia 4585, B1712MIE Castelar, Buenos Aires, Argentina",-58.6403674,-34.6974797
2476,6343,"Pingrup WA 6343, Australia",118.8596804,-33.5438705
2477,2332,"Australia 2332, Conchalí, Región Metropolitana, Chile",-70.6792306,-33.3934926
2478,319,"319 Hooker Blvd, Broadbeach QLD 4218, Australia",153.4292113,-28.0360125
2479,5411,"Tarlee SA 5411, Australia",138.76936,-34.2604738
2480,2826,"Bogan NSW 2826, Australia",147.5985807,-31.8950912
2481,2279,"Australia 2279, B1610ALC Ricardo Rojas, Buenos Aires, Argentina",-58.6752137,-34.4570246
2482,431,"Australia 431, B1752DTI Lomas del Mirador, Buenos Aires, Argentina",-58.5367288,-34.672368
2483,6395,"Jingalup WA 6395, Australia",117.0794082,-34.0632655
2484,7257,"Cape Barren Island TAS 7257, Australia",148.2014489,-40.3982432
2485,5483,"Melrose SA 5483, Australia",138.1796732,-32.8051307
2486,2424,"Number One NSW 2424, Australia",152.0282394,-31.6440437
2487,6609,"Nugadong WA 6609, Australia",116.6553351,-30.2482196
2488,2591,"Australia 2591, C1296ABE CABA, Argentina",-58.3838192,-34.6460472
2489,4050,"4050 Arthur Hwy, Murdunna TAS 7178, Australia",147.866865,-42.948985
2490,2436,"Australia 2436, C1296ABD CABA, Argentina",-58.38217,-34.6456401
2491,2645,"Urana NSW 2645, Australia",146.2482277,-35.3139098
2492,2385,"Australia 2385, Cdad. Autónoma de Buenos Aires, Argentina",-58.3816118,-34.6455088
2493,616,None,None,None
2494,6315,None,None,None
2495,5036,None,None,None
2496,6072,"Mahogany Creek WA 6072, Australia",116.1329888,-31.9142343
2497,4876,None,None,None
2498,6959,None,None,None
2499,3831,None,None,None
2500,2467,None,None,None
2501,5720,None,None,None
2502,4892,None,None,None
2503,5311,"South Australia 5311, Australia",140.7624493,-34.5909184
2504,3110,None,None,None
2505,7409,"7409 Australia Dr, Lexington Park, MD 20653, USA",-76.4685901,38.2586291
2506,3780,None,None,None
2507,3532,None,None,None
2508,4727,None,None,None
2509,6099,None,None,None
2510,3596,None,None,None
2511,6331,None,None,None
2512,6234,None,None,None
2513,7100,None,None,None
2514,3408,None,None,None
2515,7255,None,None,None
2516,2862,None,None,None
2517,215,None,None,None
2518,834,None,None,None
2519,214,None,None,None
2520,4276,None,None,None
2521,6989,None,None,None
2522,4724,None,None,None
2523,450,None,None,None
2524,4653,None,None,None
2525,4923,None,None,None
2526,7163,None,None,None
2527,395,None,None,None
2528,5071,None,None,None
